#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,Notional(Base),NettingSet,CounterParty
FS_1.CP_1.CP_22.TL_0.TRADE_7138.COPY_0,Swap,2017-10-02,1.655057,-78433.297236,EUR,-78433.297236,EUR,23634613.26,23634613.26,FS_1.CP_1.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_1.TL_0.TRADE_7138.COPY_0,Swap,2017-10-02,1.655057,78433.297236,EUR,78433.297236,EUR,23634613.26,23634613.26,FS_1.CP_22.CP_1.TL_0,FS_1.CP_1
FS_1.CP_1.CP_22.TL_0.TRADE_7461.COPY_0,FxForward,2020-05-17,4.278689,11144931.212426,USD,9842415.475628,EUR,56570288.99,49958880.61,FS_1.CP_1.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_1.TL_0.TRADE_7461.COPY_0,FxForward,2020-05-17,4.278689,-9842415.475628,EUR,-9842415.475628,EUR,50920991.16,50920991.16,FS_1.CP_22.CP_1.TL_0,FS_1.CP_1
FS_1.CP_1.CP_22.TL_0.TRADE_7726.COPY_0,FxForward,2018-02-09,2.011221,-2139236.243117,EUR,-2139236.243117,EUR,15355406.22,15355406.22,FS_1.CP_1.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_1.TL_0.TRADE_7726.COPY_0,FxForward,2018-02-09,2.011221,2422336.349822,USD,2139236.243117,EUR,17628130.63,15567918.94,FS_1.CP_22.CP_1.TL_0,FS_1.CP_1
FS_1.CP_1.CP_22.TL_0.TRADE_9869.COPY_0,FxForward,2020-01-22,3.961749,18367012.514255,USD,16220447.193949,EUR,105104593.35,92820947.61,FS_1.CP_1.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_1.TL_0.TRADE_9869.COPY_0,FxForward,2020-01-22,3.961749,-16220447.193949,EUR,-16220447.193949,EUR,92727201.05,92727201.05,FS_1.CP_22.CP_1.TL_0,FS_1.CP_1
FS_1.CP_22.CP_25.TL_0.TRADE_342.COPY_0,FxForward,2020-02-29,4.065574,-18070267.177194,EUR,-18070267.177194,EUR,93422483.70,93422483.70,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_342.COPY_0,FxForward,2020-02-29,4.065574,20461632.124622,USD,18070267.177194,EUR,103440924.11,91351712.53,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_1669.COPY_0,FxForward,2018-05-01,2.233139,9857781.604588,USD,8705695.923200,EUR,74001285.61,65352704.72,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_1669.COPY_0,FxForward,2018-05-01,2.233139,-8705695.923200,EUR,-8705695.923200,EUR,63966700.47,63966700.47,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_4882.COPY_0,FxForward,2016-07-07,0.418033,-15692509.595469,EUR,-15692509.595469,EUR,51328931.25,51328931.25,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_4882.COPY_0,FxForward,2016-07-07,0.418033,17769209.237804,USD,15692509.595469,EUR,58865707.81,51986032.26,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_4937.COPY_0,FxForward,2019-12-02,3.822180,-1023785.553292,EUR,-1023785.553292,EUR,6226796.43,6226796.43,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_4937.COPY_0,FxForward,2019-12-02,3.822180,1159270.262058,USD,1023785.553292,EUR,7140178.70,6305701.13,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_5162.COPY_0,Swap,2025-01-16,8.945467,22514124.679477,EUR,22514124.679477,EUR,93652481.93,93652481.93,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_5162.COPY_0,Swap,2025-01-16,8.945467,-22514124.679477,EUR,-22514124.679477,EUR,93652481.93,93652481.93,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_6466.COPY_0,Swap,2017-01-30,0.983824,57018.714568,EUR,57018.714568,EUR,28530818.03,28530818.03,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_6466.COPY_0,Swap,2017-01-30,0.983824,-57018.714568,EUR,-57018.714568,EUR,28530818.03,28530818.03,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_6527.COPY_0,Swap,2023-04-24,7.213961,-206515.291351,EUR,-206515.291351,EUR,18875245.60,18875245.60,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_6527.COPY_0,Swap,2023-04-24,7.213961,206515.291351,EUR,206515.291351,EUR,18875245.60,18875245.60,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_6996.COPY_0,FxForward,2016-07-20,0.453552,-25109607.499505,EUR,-25109607.499505,EUR,76770905.56,76770905.56,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_6996.COPY_0,FxForward,2016-07-20,0.453552,28432537.627167,USD,25109607.499505,EUR,88051403.30,77760775.55,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_8197.COPY_0,Swap,2019-05-29,3.309851,8706831.814403,EUR,8706831.814403,EUR,99474368.29,99474368.29,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_8197.COPY_0,Swap,2019-05-29,3.309851,-8706831.814403,EUR,-8706831.814403,EUR,99474368.29,99474368.29,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_9520.COPY_0,Swap,2024-09-20,8.622951,-2859926.791009,EUR,-2859926.791009,EUR,73090944.53,73090944.53,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_9520.COPY_0,Swap,2024-09-20,8.622951,2859926.791009,EUR,2859926.791009,EUR,73090944.53,73090944.53,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_25.TL_0.TRADE_9852.COPY_0,FxForward,2020-01-03,3.909836,-4689642.915679,EUR,-4689642.915679,EUR,24555760.40,24555760.40,FS_1.CP_22.CP_25.TL_0,FS_1.CP_25
FS_1.CP_25.CP_22.TL_0.TRADE_9852.COPY_0,FxForward,2020-01-03,3.909836,5310256.190212,USD,4689642.915679,EUR,27213940.36,24033428.53,FS_1.CP_25.CP_22.TL_0,FS_1.CP_22
FS_1.CP_15.CP_23.TL_0.TRADE_790.COPY_0,FxForward,2021-01-07,4.920810,7104411.881219,USD,6274114.403414,EUR,43998755.24,38856590.61,FS_1.CP_15.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_15.TL_0.TRADE_790.COPY_0,FxForward,2021-01-07,4.920810,-6274114.403414,EUR,-6274114.403414,EUR,37787061.41,37787061.41,FS_1.CP_23.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_23.TL_0.TRADE_2520.COPY_0,FxForward,2017-04-07,1.167385,33570711.852355,USD,29647279.787161,EUR,66083725.48,58360475.26,FS_1.CP_15.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_15.TL_0.TRADE_2520.COPY_0,FxForward,2017-04-07,1.167385,-29647279.787161,EUR,-29647279.787161,EUR,58261486.97,58261486.97,FS_1.CP_23.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_23.TL_0.TRADE_6323.COPY_0,Swap,2021-01-14,4.939988,10766556.813687,EUR,10766556.813687,EUR,86875069.83,86875069.83,FS_1.CP_15.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_15.TL_0.TRADE_6323.COPY_0,Swap,2021-01-14,4.939988,-10766556.813687,EUR,-10766556.813687,EUR,86875069.83,86875069.83,FS_1.CP_23.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_23.TL_0.TRADE_7319.COPY_0,FxForward,2016-06-02,0.322404,11464285.081916,USD,10124446.239870,EUR,48340022.38,42690490.89,FS_1.CP_15.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_15.TL_0.TRADE_7319.COPY_0,FxForward,2016-06-02,0.322404,-10124446.239870,EUR,-10124446.239870,EUR,41974155.66,41974155.66,FS_1.CP_23.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_23.TL_0.TRADE_8024.COPY_0,Swap,2025-01-06,8.918070,437635.836557,EUR,437635.836557,EUR,62844714.76,62844714.76,FS_1.CP_15.CP_23.TL_0,FS_1.CP_23
FS_1.CP_23.CP_15.TL_0.TRADE_8024.COPY_0,Swap,2025-01-06,8.918070,-437635.836557,EUR,-437635.836557,EUR,62844714.76,62844714.76,FS_1.CP_23.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_1009.COPY_0,FxForward,2017-12-20,1.871495,7013182.995447,USD,6193547.499947,EUR,31260780.67,27607311.84,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_1009.COPY_0,FxForward,2017-12-20,1.871495,-6193547.499947,EUR,-6193547.499947,EUR,27624826.97,27624826.97,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_2679.COPY_0,Swap,2021-08-04,5.493413,2922680.490216,EUR,2922680.490216,EUR,39360131.27,39360131.27,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_2679.COPY_0,Swap,2021-08-04,5.493413,-2922680.490216,EUR,-2922680.490216,EUR,39360131.27,39360131.27,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_2787.COPY_0,FxForward,2019-09-17,3.613961,8007619.385100,USD,7071763.428291,EUR,59059156.63,52156872.58,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_2787.COPY_0,FxForward,2019-09-17,3.613961,-7071763.428291,EUR,-7071763.428291,EUR,50152330.90,50152330.90,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_3470.COPY_0,FxForward,2017-10-31,1.734509,3395808.263779,USD,2998937.828384,EUR,11813249.50,10432626.95,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_3470.COPY_0,FxForward,2017-10-31,1.734509,-2998937.828384,EUR,-2998937.828384,EUR,10410007.12,10410007.12,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_3973.COPY_0,FxForward,2016-06-26,0.387978,-19522333.760064,EUR,-19522333.760064,EUR,69541794.27,69541794.27,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_3973.COPY_0,FxForward,2016-06-26,0.387978,22105860.842870,USD,19522333.760064,EUR,80466320.84,71062166.86,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_4832.COPY_0,Swap,2022-04-11,6.178344,1366079.764856,EUR,1366079.764856,EUR,8043780.12,8043780.12,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_4832.COPY_0,Swap,2022-04-11,6.178344,-1366079.764856,EUR,-1366079.764856,EUR,8043780.12,8043780.12,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_5595.COPY_0,Swap,2017-01-17,0.948207,373314.221020,EUR,373314.221020,EUR,42573758.70,42573758.70,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_5595.COPY_0,Swap,2017-01-17,0.948207,-373314.221020,EUR,-373314.221020,EUR,42573758.70,42573758.70,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_5797.COPY_0,FxForward,2019-08-12,3.515330,10524245.730139,USD,9294269.930364,EUR,63725491.47,56277849.68,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_5797.COPY_0,FxForward,2019-08-12,3.515330,-9294269.930364,EUR,-9294269.930364,EUR,55980476.75,55980476.75,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_5891.COPY_0,FxForward,2017-04-25,1.216700,38081254.365847,USD,33630672.110729,EUR,81226441.99,71733452.13,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_5891.COPY_0,FxForward,2017-04-25,1.216700,-33630672.110729,EUR,-33630672.110729,EUR,69925734.24,69925734.24,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_7216.COPY_0,Swap,2018-09-03,2.575604,-84260.517465,EUR,-84260.517465,EUR,8437237.57,8437237.57,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_7216.COPY_0,Swap,2018-09-03,2.575604,84260.517465,EUR,84260.517465,EUR,8437237.57,8437237.57,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_7822.COPY_0,FxForward,2020-10-26,4.721311,-10885309.907225,EUR,-10885309.907225,EUR,62862340.73,62862340.73,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_7822.COPY_0,FxForward,2020-10-26,4.721311,12325839.164417,USD,10885309.907225,EUR,72269079.13,63822942.40,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_15.CP_27.TL_0.TRADE_9794.COPY_0,Swap,2020-10-06,4.666667,5790492.157776,EUR,5790492.157776,EUR,66630097.50,66630097.50,FS_1.CP_15.CP_27.TL_0,FS_1.CP_27
FS_1.CP_27.CP_15.TL_0.TRADE_9794.COPY_0,Swap,2020-10-06,4.666667,-5790492.157776,EUR,-5790492.157776,EUR,66630097.50,66630097.50,FS_1.CP_27.CP_15.TL_0,FS_1.CP_15
FS_1.CP_2.CP_26.TL_0.TRADE_1160.COPY_0,Swap,2022-07-08,6.419440,-14206413.642611,EUR,-14206413.642611,EUR,87897115.40,87897115.40,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_1160.COPY_0,Swap,2022-07-08,6.419440,14206413.642611,EUR,14206413.642611,EUR,87897115.40,87897115.40,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_1648.COPY_0,Swap,2026-02-02,9.992043,-486974.676871,EUR,-486974.676871,EUR,2996776.80,2996776.80,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_1648.COPY_0,Swap,2026-02-02,9.992043,486974.676871,EUR,486974.676871,EUR,2996776.80,2996776.80,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_1757.COPY_0,FxForward,2016-08-04,0.494536,33274555.422654,USD,29385735.362046,EUR,97892399.25,86451647.57,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_1757.COPY_0,FxForward,2016-08-04,0.494536,-29385735.362046,EUR,-29385735.362046,EUR,84782198.91,84782198.91,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_3640.COPY_0,Swap,2023-08-18,7.531769,-3399753.105556,EUR,-3399753.105556,EUR,16994388.60,16994388.60,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_3640.COPY_0,Swap,2023-08-18,7.531769,3399753.105556,EUR,3399753.105556,EUR,16994388.60,16994388.60,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_4309.COPY_0,FxForward,2018-01-14,1.939988,-14083647.970919,EUR,-14083647.970919,EUR,83808913.45,83808913.45,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_4309.COPY_0,FxForward,2018-01-14,1.939988,15947435.692447,USD,14083647.970919,EUR,97429013.91,86042418.39,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_4325.COPY_0,Swap,2023-06-28,7.392043,-2420790.320674,EUR,-2420790.320674,EUR,63939986.10,63939986.10,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_4325.COPY_0,Swap,2023-06-28,7.392043,2420790.320674,EUR,2420790.320674,EUR,63939986.10,63939986.10,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_5340.COPY_0,FxForward,2019-08-16,3.526289,9139976.577844,USD,8071781.261094,EUR,53137010.98,46926852.15,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_5340.COPY_0,FxForward,2019-08-16,3.526289,-8071781.261094,EUR,-8071781.261094,EUR,47017242.57,47017242.57,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_6099.COPY_0,FxForward,2020-04-12,4.183060,-5719438.512086,EUR,-5719438.512086,EUR,32075303.21,32075303.21,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_6099.COPY_0,FxForward,2020-04-12,4.183060,6476331.846460,USD,5719438.512086,EUR,36317356.35,32072922.06,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_6292.COPY_0,Swap,2025-07-28,9.474235,84622.167446,EUR,84622.167446,EUR,12146019.89,12146019.89,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_6292.COPY_0,Swap,2025-07-28,9.474235,-84622.167446,EUR,-84622.167446,EUR,12146019.89,12146019.89,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_6922.COPY_0,FxForward,2018-09-22,2.627659,-4783262.128223,EUR,-4783262.128223,EUR,30620455.07,30620455.07,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_6922.COPY_0,FxForward,2018-09-22,2.627659,5416264.688486,USD,4783262.128223,EUR,34779512.63,30714807.19,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_7528.COPY_0,FxForward,2020-04-14,4.188525,-14813458.909267,EUR,-14813458.909267,EUR,93632257.18,93632257.18,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_7528.COPY_0,FxForward,2020-04-14,4.188525,16773827.620943,USD,14813458.909267,EUR,108900863.71,96173545.25,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_7858.COPY_0,FxForward,2020-03-24,4.131148,13340941.653386,USD,11781776.673717,EUR,88081596.40,77787439.96,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_7858.COPY_0,FxForward,2020-03-24,4.131148,-11781776.673717,EUR,-11781776.673717,EUR,75572473.38,75572473.38,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_9232.COPY_0,Swap,2018-09-11,2.597522,-604721.210702,EUR,-604721.210702,EUR,34072536.98,34072536.98,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_9232.COPY_0,Swap,2018-09-11,2.597522,604721.210702,EUR,604721.210702,EUR,34072536.98,34072536.98,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_26.TL_0.TRADE_9269.COPY_0,Swap,2025-05-08,9.252317,-2136787.276740,EUR,-2136787.276740,EUR,53341931.20,53341931.20,FS_1.CP_2.CP_26.TL_0,FS_1.CP_26
FS_1.CP_26.CP_2.TL_0.TRADE_9269.COPY_0,Swap,2025-05-08,9.252317,2136787.276740,EUR,2136787.276740,EUR,53341931.20,53341931.20,FS_1.CP_26.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_152.COPY_0,FxForward,2017-12-16,1.860536,1915353.185202,USD,1691504.547853,EUR,8823540.95,7792327.68,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_152.COPY_0,FxForward,2017-12-16,1.860536,-1691504.547853,EUR,-1691504.547853,EUR,7694156.65,7694156.65,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_244.COPY_0,Swap,2021-03-23,5.126289,664853.993765,EUR,664853.993765,EUR,87523508.14,87523508.14,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_244.COPY_0,Swap,2021-03-23,5.126289,-664853.993765,EUR,-664853.993765,EUR,87523508.14,87523508.14,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_556.COPY_0,FxForward,2019-08-16,3.526289,10634354.604573,USD,9391510.305300,EUR,73710014.27,65095474.47,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_556.COPY_0,FxForward,2019-08-16,3.526289,-9391510.305300,EUR,-9391510.305300,EUR,63282911.27,63282911.27,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_4294.COPY_0,Swap,2020-09-07,4.587432,-5652833.054002,EUR,-5652833.054002,EUR,69409615.85,69409615.85,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_4294.COPY_0,Swap,2020-09-07,4.587432,5652833.054002,EUR,5652833.054002,EUR,69409615.85,69409615.85,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_4359.COPY_0,FxForward,2016-04-01,0.153005,-551300.493441,EUR,-551300.493441,EUR,4595144.18,4595144.18,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_4359.COPY_0,FxForward,2016-04-01,0.153005,624257.946841,USD,551300.493441,EUR,5267492.33,4651876.90,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_4798.COPY_0,Swap,2017-12-27,1.890673,-491040.877721,EUR,-491040.877721,EUR,83705877.30,83705877.30,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_4798.COPY_0,Swap,2017-12-27,1.890673,491040.877721,EUR,491040.877721,EUR,83705877.30,83705877.30,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_5964.COPY_0,Swap,2023-04-11,7.178344,16615450.366893,EUR,16615450.366893,EUR,92642304.47,92642304.47,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_5964.COPY_0,Swap,2023-04-11,7.178344,-16615450.366893,EUR,-16615450.366893,EUR,92642304.47,92642304.47,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_20.TL_0.TRADE_7092.COPY_0,FxForward,2019-02-10,3.013961,14479275.470382,USD,12787072.638607,EUR,116180122.84,102602072.39,FS_1.CP_2.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_2.TL_0.TRADE_7092.COPY_0,FxForward,2019-02-10,3.013961,-12787072.638607,EUR,-12787072.638607,EUR,98358407.02,98358407.02,FS_1.CP_20.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_9.TL_0.TRADE_2593.COPY_0,FxForward,2016-11-05,0.748634,28010649.520589,USD,24737025.744623,EUR,61592691.55,54394311.54,FS_1.CP_2.CP_9.TL_0,FS_1.CP_9
FS_1.CP_9.CP_2.TL_0.TRADE_2593.COPY_0,FxForward,2016-11-05,0.748634,-24737025.744623,EUR,-24737025.744623,EUR,53344765.70,53344765.70,FS_1.CP_9.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_9.TL_0.TRADE_2862.COPY_0,FxForward,2016-12-28,0.893443,-5995100.679272,EUR,-5995100.679272,EUR,11807721.25,11807721.25,FS_1.CP_2.CP_9.TL_0,FS_1.CP_9
FS_1.CP_9.CP_2.TL_0.TRADE_2862.COPY_0,FxForward,2016-12-28,0.893443,6788474.317865,USD,5995100.679272,EUR,13802550.43,12189436.92,FS_1.CP_9.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_9.TL_0.TRADE_5530.COPY_0,FxForward,2019-02-20,3.041358,-6263149.271581,EUR,-6263149.271581,EUR,42347098.46,42347098.46,FS_1.CP_2.CP_9.TL_0,FS_1.CP_9
FS_1.CP_9.CP_2.TL_0.TRADE_5530.COPY_0,FxForward,2019-02-20,3.041358,7091995.656734,USD,6263149.271581,EUR,48939956.81,43220310.57,FS_1.CP_9.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_9.TL_0.TRADE_5715.COPY_0,Swap,2020-01-13,3.937158,3695069.262231,EUR,3695069.262231,EUR,67636361.82,67636361.82,FS_1.CP_2.CP_9.TL_0,FS_1.CP_9
FS_1.CP_9.CP_2.TL_0.TRADE_5715.COPY_0,Swap,2020-01-13,3.937158,-3695069.262231,EUR,-3695069.262231,EUR,67636361.82,67636361.82,FS_1.CP_9.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_9.TL_0.TRADE_6685.COPY_0,FxForward,2021-01-04,4.912591,-2401076.929144,EUR,-2401076.929144,EUR,12561505.99,12561505.99,FS_1.CP_2.CP_9.TL_0,FS_1.CP_9
FS_1.CP_9.CP_2.TL_0.TRADE_6685.COPY_0,FxForward,2021-01-04,4.912591,2718828.246716,USD,2401076.929144,EUR,14128359.50,12477168.46,FS_1.CP_9.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_9.TL_0.TRADE_6918.COPY_0,FxForward,2017-03-08,1.085194,18438902.330206,USD,16283935.197919,EUR,35885481.72,31691520.92,FS_1.CP_2.CP_9.TL_0,FS_1.CP_9
FS_1.CP_9.CP_2.TL_0.TRADE_6918.COPY_0,FxForward,2017-03-08,1.085194,-16283935.197919,EUR,-16283935.197919,EUR,30984180.47,30984180.47,FS_1.CP_9.CP_2.TL_0,FS_1.CP_2
FS_1.CP_2.CP_9.TL_0.TRADE_7621.COPY_0,Swap,2020-09-30,4.650273,1296645.837753,EUR,1296645.837753,EUR,46204713.46,46204713.46,FS_1.CP_2.CP_9.TL_0,FS_1.CP_9
